ticker,name,market,market_cap
058470,리노공업,KOSDAQ,9092073705000
003490,대한항공,KOSPI,9039817227550
267270,HD건설기계,KOSPI,8822440300200
009830,한화솔루션,KOSPI,8714951575200
005387,현대차2우B,KOSPI,8671054640000
950160,코오롱티슈진,KOSDAQ,8643077100000
062040,산일전기,KOSPI,8143816100000
028300,HLB,KOSDAQ,8096235068800
090430,아모레퍼시픽,KOSPI,7914070292700
066970,엘앤에프,KOSPI,7875368165300
326030,SK바이오팜,KOSPI,7823493675000
078930,GS,KOSPI,7609769458200
298380,에이비엘바이오,KOSDAQ,7547110012400
377300,카카오페이,KOSPI,7533166941900
180640,한진칼,KOSPI,7524108843300
082740,한화엔진,KOSPI,7343348496000
161390,한국타이어앤테크놀로지,KOSPI,7333404084800
000100,유한양행,KOSPI,7295720251600
052690,한전기술,KOSPI,7208292000000
454910,두산로보틱스,KOSPI,7143161796000
241560,두산밥캣,KOSPI,6901636680000
000990,DB하이텍,KOSPI,6895477198000
010060,OCI홀딩스,KOSPI,6870645376000
032640,LG유플러스,KOSPI,6808481143200
141080,리가켐바이오,KOSDAQ,6789361261200
001040,CJ,KOSPI,6550236051000
064400,LG씨엔에스,KOSPI,6297586620000
029780,삼성카드,KOSPI,6175278890300
034220,LG디스플레이,KOSPI,6130000000000
021240,코웨이,KOSPI,6093075378600
087010,펩트론,KOSDAQ,6074169675000
128940,한미약품,KOSPI,5893055860000
036930,주성엔지니어링,KOSDAQ,5856621246000
103590,일진전기,KOSPI,5841460275000
036570,NC,KOSPI,5827657951000
138930,BNK금융지주,KOSPI,5812425328090
005385,현대차우,KOSPI,5811899040000
039030,이오테크닉스,KOSDAQ,5765549400000
240810,원익IPS,KOSDAQ,5747724807100
004020,현대제철,KOSPI,5678118151750
271560,오리온,KOSPI,5677388555200
214370,케어젠,KOSDAQ,5666932500000
450080,에코프로머티,KOSPI,5665867946200
353200,대덕전자,KOSPI,5574229140000
088980,맥쿼리인프라,KOSPI,5435764620550
022100,포스코DX,KOSPI,5306012042100
310210,보로노이,KOSDAQ,5226216564000
095340,ISC,KOSDAQ,5140286565000
175330,JB금융지주,KOSPI,5139322843200
002380,KCC,KOSPI,4931991405000
011170,롯데케미칼,KOSPI,4872120224100
108490,로보티즈,KOSDAQ,4638949362000
011790,SKC,KOSPI,4468459164000
489790,한화비전,KOSPI,4352099218000
018880,한온시스템,KOSPI,4341090594960
403870,HPSP,KOSDAQ,4328980000000
088350,한화생명,KOSPI,4242769050000
251270,넷마블,KOSPI,4069332420150
000500,가온전선,KOSPI,3995162272500
336260,두산퓨얼셀,KOSPI,3982018540800
440110,파두,KOSDAQ,3915895263400
051900,LG생활건강,KOSPI,3886824586000
017800,현대엘리베이터,KOSPI,3858418399500
004170,신세계,KOSPI,3844188667000
375500,DL이앤씨,KOSPI,3830668677000
023530,롯데쇼핑,KOSPI,3827468551500
004800,효성,KOSPI,3816812796000
263750,펄어비스,KOSDAQ,3784198659500
097950,CJ제일제당,KOSPI,3710856849000
032820,우리기술,KOSDAQ,3695679691200
011780,금호석유화학,KOSPI,3688063845000
035250,강원랜드,KOSPI,3679776600000
111770,영원무역,KOSPI,3673420697200
457190,이수스페셜티케미컬,KOSPI,3671592948000
012510,더존비즈온,KOSPI,3647378400000
214150,클래시스,KOSDAQ,3627102640400
036460,한국가스공사,KOSPI,3609438300000
071970,HD현대마린엔진,KOSPI,3588894171000
357780,솔브레인,KOSDAQ,3562583228000
178320,서진시스템,KOSDAQ,3542155725500
226950,올릭스,KOSDAQ,3501850567500
020150,롯데에너지머티리얼즈,KOSPI,3492776382100
319400,현대무벡스,KOSDAQ,3491638822650
439260,대한조선,KOSPI,3448104924000
302440,SK바이오사이언스,KOSPI,3377554606650
031210,서울보증보험,KOSPI,3337472384400
064760,티씨케이,KOSDAQ,3286748304000
012750,에스원,KOSPI,3271729225800
214450,파마리서치,KOSDAQ,3257154648000
006360,GS건설,KOSPI,3256375694500
347850,디앤디파마텍,KOSDAQ,3250267707400
222800,심텍,KOSDAQ,3248772966000
014680,한솔케미칼,KOSPI,3240505575000
001720,신영증권,KOSPI,3240324000000
237690,에스티팜,KOSDAQ,3178698867500
145020,휴젤,KOSDAQ,3106768332500
139130,iM금융지주,KOSPI,3067929535300
004990,롯데지주,KOSPI,3044728356800
0009K0,에임드바이오,KOSDAQ,3029843892850
112610,씨에스윈드,KOSPI,3019472454800
083650,비에이치아이,KOSDAQ,3017076562500
084370,유진테크,KOSDAQ,2979085460000
028670,팬오션,KOSPI,2961515096480
139480,이마트,KOSPI,2944473887300
005850,에스엘,KOSPI,2921611908000
005290,동진쎄미켐,KOSDAQ,2910060360400
043260,성호전자,KOSDAQ,2900743460700
058610,에스피지,KOSDAQ,2829831136000
120110,코오롱인더,KOSPI,2817921611200
007340,DN오토모티브,KOSPI,2811447063250
009970,영원무역홀딩스,KOSPI,2807841296000
483650,달바글로벌,KOSPI,2807268040000
051600,한전KPS,KOSPI,2799000000000
100790,미래에셋벤처투자,KOSDAQ,2783730821600
103140,풍산,KOSPI,2780008377600
098460,고영,KOSDAQ,2763353888750
001430,세아베스틸지주,KOSPI,2707589984500
257720,실리콘투,KOSDAQ,2691563952000
204320,HL만도,KOSPI,2681251552000
031980,피에스케이홀딩스,KOSDAQ,2680205698500
018670,SK가스,KOSPI,2675343516000
229640,LS에코에너지,KOSPI,2667426960900
140410,메지온,KOSDAQ,2665393045900
00680K,미래에셋증권2우B,KOSPI,2663115000000
026960,동서,KOSPI,2661990000000
067310,하나마이크론,KOSDAQ,2638629772200
097230,HJ중공업,KOSPI,2618564976000
001450,현대해상,KOSPI,2591546800000
017960,한국카본,KOSPI,2590404630000
322000,HD현대에너지솔루션,KOSPI,2587200000000
082920,비츠로셀,KOSDAQ,2584350189000
008930,한미사이언스,KOSPI,2578361435000
000155,두산우,KOSPI,2577717990000
008770,호텔신라,KOSPI,2570751925500
319660,피에스케이,KOSDAQ,2569347531800
383220,F&F,KOSPI,2562743317500
030530,원익홀딩스,KOSDAQ,2533405776800
131970,두산테스나,KOSDAQ,2526070006600
279570,케이뱅크,KOSPI,2523423839220
218410,RFHIC,KOSDAQ,2503989580600
068760,셀트리온제약,KOSDAQ,2490970825200
009420,한올바이오파마,KOSPI,2476206241200
077970,STX엔진,KOSPI,2473120680800
069960,현대백화점,KOSPI,2464277735700
078600,대주전자재료,KOSDAQ,2461207812500
476830,알지노믹스,KOSDAQ,2450962807800
323280,태성,KOSDAQ,2427769410000
192820,코스맥스,KOSPI,2389071644500
000240,한국앤컴퍼니,KOSPI,2368634238000
010170,대한광통신,KOSDAQ,2355607749000
030000,제일기획,KOSPI,2306576561250
000120,CJ대한통운,KOSPI,2306327978400
004370,농심,KOSPI,2296197355000
282330,BGF리테일,KOSPI,2281475592000
011210,현대위아,KOSPI,2249033364100
298020,효성티앤씨,KOSPI,2241739276000
005440,현대지에프홀딩스,KOSPI,2237226719350
035900,JYP Ent.,KOSDAQ,2234993746800
007810,코리아써키트,KOSPI,2223188874000
041510,에스엠,KOSDAQ,2211627054000
003690,코리안리,KOSPI,2182504732850
361610,SK아이이테크놀로지,KOSPI,2159179440000
081660,미스토홀딩스,KOSPI,2155528704000
085620,미래에셋생명,KOSPI,2153417400000
101490,에스앤에스텍,KOSDAQ,2148422315300
002790,아모레퍼시픽홀딩스,KOSPI,2129360313000
089030,테크윙,KOSDAQ,2123173858500
347700,스피어,KOSDAQ,2113766265600
161890,한국콜마,KOSPI,2093770329900
001120,LX인터내셔널,KOSPI,2069784000000
395400,SK리츠,KOSPI,2034879111200
417200,LS머트리얼즈,KOSDAQ,2032962402950
140860,파크시스템스,KOSDAQ,2022293973000
023590,다우기술,KOSPI,2008531276800
060370,LS마린솔루션,KOSDAQ,1992912280100
039200,오스코텍,KOSDAQ,1989425152000
003570,SNT다이내믹스,KOSPI,1988511280600
475150,SK이터닉스,KOSPI,1975886232000
007070,GS리테일,KOSPI,1964774252500
005070,코스모신소재,KOSPI,1956338231900
462870,시프트업,KOSPI,1909198767000
475830,오름테라퓨틱,KOSDAQ,1897475265000
003540,대신증권,KOSPI,1867890005850
131290,티에스이,KOSDAQ,1867169215200
038500,삼표시멘트,KOSDAQ,1827023060580
